,UserId,ClusterId
1869,377559,1
1870,289506,1
1871,349125,1
1872,263151,1
1873,367836,1
1874,279783,1
1875,324849,1
1876,339402,1
1877,298494,1
1878,356034,2
1879,315126,1
1880,329679,1
1881,286692,1
1882,301539,1
1883,315882,1
1884,369348,1
1885,266994,1
1886,281337,1
1887,349146,2
1888,261135,1
1889,300258,2
1890,314601,1
1891,368067,1
1892,382410,1
1893,265713,1
1894,280056,1
1895,294399,1
1896,333522,1
1897,347865,1
1898,259854,1
1899,298977,1
1900,313320,1
1901,327663,1
1902,366786,1
1903,319725,1
1904,264432,1
1905,293118,1
1906,373191,1
1907,346584,1
1908,270837,1
1909,352989,1
1910,297696,1
1911,379848,1
1912,304101,1
1913,359646,1
1914,283899,1
1915,337365,1
1916,310758,1
1917,364224,1
1918,317163,1
1919,370629,1
1920,268275,1
1921,377034,2
1922,309477,1
1923,289023,1
1924,328146,1
1925,274932,1
1926,342741,1
1927,357084,1
1928,322287,1
1929,308196,1
1930,376005,1
1931,355551,2
1932,341460,1
1933,306663,1
1934,321006,1
1935,374724,1
1936,339927,2
1937,381129,1
1938,305382,1
1939,332241,1
1940,311787,1
1941,338646,1
1942,262899,1
1943,285432,1
1944,365505,1
1945,345051,1
1946,291837,1
1947,378315,1
1948,329427,2
1949,276213,1
1950,303072,1
1951,282618,2
1952,315630,1
1953,383439,1
1954,336336,2
1955,266742,1
1956,281085,1
1957,348894,1
1958,369600,1
1959,300006,1
1960,367815,1
1961,382158,2
1962,265461,1
1963,279804,2
1964,261387,1
1965,333270,1
1966,347613,2
1967,313068,1
1968,294651,2
1969,366534,1
1970,264180,1
1971,260106,1
1972,297444,1
1973,319977,1
1974,373443,1
1975,271089,2
1976,330708,1
1977,326634,1
1978,283647,1
1979,304353,1
1980,277746,1
1981,359898,1
1982,316911,1
1983,311010,2
1984,268023,1
1985,290808,1
1986,324072,1
1987,361158,1
1988,275184,2
1989,342993,2
1990,308448,2
1991,376257,1
1992,355803,1
1993,341712,1
1994,321258,2
1995,272370,1
1996,374976,1
1997,331989,1
1998,354522,1
1999,305634,1
2000,262647,1
2001,344799,1
2002,338898,1
2003,318444,1
2004,269556,1
2005,372162,1
2006,329175,1
2007,351708,1
2008,302820,1
2009,325353,1
2010,362439,1
2011,276465,1
2012,368844,1
2013,317667,1
2014,266490,1
2015,334299,1
2016,283122,1
2017,350931,1
2018,367563,1
2019,316386,1
2020,333018,1
2021,281841,1
2022,349650,1
2023,298473,1
2024,366282,2
2025,315105,2
2026,331737,1
2027,297192,1
2028,260358,1
2029,313824,2
2030,303597,1
2031,320229,2
2032,293622,1
2033,347088,1
2034,336861,1
2035,363720,1
2036,353493,1
2037,380352,1
2038,370125,1
2039,343518,1
2040,376782,1
2041,301035,1
2042,274428,1
2043,344274,1
2044,342237,1
2045,291060,1
2046,360906,1
2047,307692,1
2048,272895,1
2049,377538,1
2050,375501,1
2051,324324,1
2052,289527,1
2053,340956,1
2054,374220,1
2055,339423,1
2056,288246,1
2057,356055,1
2058,304878,1
2059,372687,1
2060,348369,1
2061,338142,1
2062,365001,2
2063,381633,1
2064,371406,1
2065,295659,1
2066,312291,1
2067,269304,1
2068,328923,1
2069,345555,1
2070,302568,2
2071,362187,1
2072,308973,2
2073,335832,1
2074,325605,1
2075,352464,1
2076,334047,1
2077,282870,1
2078,369096,2
2079,299502,2
2080,367311,2
2081,316134,1
2082,264957,1
2083,383943,2
2084,349398,2
2085,298221,2
2086,366030,1
2087,263676,1
2088,382662,1
2089,331485,2
2090,280308,1
2091,261891,2
2092,296940,1
2093,278523,2
2094,372939,1
2095,313572,1
2096,270585,1
2097,330204,1
2098,260610,1
2099,346836,1
2100,320481,1
2101,293874,2
2102,337113,1
2103,267519,1
2104,327138,1
2105,284151,1
2106,370377,1
2107,343770,1
2108,300783,1
2109,360402,2
2110,317415,1
2111,360654,1
2112,325857,1
2113,274680,1
2114,377286,1
2115,342489,1
2116,359121,1
2117,307944,1
2118,375753,1
2119,324576,1
2120,289779,1
2121,341208,1
2122,306411,1
2123,357840,1
2124,374472,1
2125,339675,1
2126,356307,1
2127,305130,2
2128,270333,1
2129,321762,1
2130,381381,2
2131,338394,1
2132,295407,1
2133,355026,1
2134,312039,1
2135,269052,1
2136,371658,1
2137,328671,1
2138,302316,1
2139,259329,1
2140,361935,1
2141,275961,1
2142,378567,1
2143,335580,1
2144,292593,1
2145,309225,1
2146,266238,1
2147,264705,1
2148,293391,2
2149,336420,1
2150,365106,1
2151,379449,1
2152,263424,1
2153,277767,1
2154,306453,1
2155,320796,1
2156,349482,1
2157,363825,1
2158,378168,2
2159,262143,2
2160,276486,1
2161,305172,1
2162,333858,1
2163,282891,1
2164,311577,1
2165,340263,1
2166,368949,1
2167,260862,1
2168,318234,1
2169,346920,1
2170,375606,1
2171,267267,1
2172,295953,1
2173,353325,1
2174,382011,1
2175,273924,1
2176,302610,2
2177,331296,1
2178,359982,1
2179,280329,1
2180,309015,1
2181,337701,1
2182,366387,1
2183,272391,2
2184,286734,1
2185,329763,1
2186,344106,1
2187,301329,1
2188,315672,1
2189,358701,1
2190,373044,1
2191,271110,1
2192,314139,1
2193,371511,1
2194,300048,1
2195,343077,1
2196,298515,2
2197,312858,2
2198,355887,1
2199,370230,1
2200,284424,1
2201,327453,1
2202,341796,1
2203,290829,1
2204,348201,1
2205,297234,1
2206,303639,1
2207,326172,1
2208,361011,1
2209,332577,1
2210,281610,1
2211,338982,1
2212,288015,1
2213,310548,1
2214,345387,1
2215,367920,1
2216,259581,1
2217,316953,2
2218,265986,1
2219,323358,1
2220,380730,1
2221,309267,1
2222,323610,2
2223,337953,1
2224,352296,1
2225,264453,1
2226,278796,1
2227,364854,1
2228,293643,2
2229,307986,1
2230,322329,1
2231,263172,1
2232,334887,1
2233,363573,1
2234,278019,1
2235,292362,1
2236,321048,1
2237,319263,1
2238,333606,1
2239,347949,1
2240,362292,1
2241,311325,2
2242,276738,2
2243,305424,1
2244,317982,1
2245,340515,1
2246,369201,2
2247,267015,1
2248,295701,1
2249,381759,1
2250,261114,1
2251,289800,1
2252,375858,1
2253,324891,1
2254,331044,2
2255,353577,1
2256,360234,1
2257,286986,1
2258,313887,1
2259,328230,1
2260,285453,1
2261,299796,1
2262,271362,1
2263,371763,1
2264,312606,1
2265,343329,1
2266,269829,1
2267,284172,1
2268,356139,1
2269,370482,1
2270,296982,1
2271,319515,1
2272,360759,1
2273,383292,1
2274,332325,1
2275,354858,1
2276,281358,1
2277,326424,2
2278,275457,1
2279,367668,1
2280,316701,1
2281,265734,1
2282,288267,1
2283,310800,2
2284,380478,2
2285,259833,1
2286,329511,1
2287,352044,2
2288,374577,1
2289,264201,1
2290,335916,1
2291,364602,1
2292,280833,1
2293,323862,1
2294,352548,1
2295,381234,1
2296,262920,1
2297,277263,1
2298,305949,1
2299,334635,1
2300,363321,1
2301,293895,1
2302,322581,1
2303,351267,1
2304,379953,1
2305,275982,1
2306,304668,1
2307,333354,1
2308,376383,1
2309,292614,1
2310,321300,1
2311,349986,1
2312,378672,1
2313,356391,1
2314,375102,1
2315,266763,1
2316,283395,1
2317,312081,1
2318,302106,1
2319,330792,2
2320,261366,1
2321,290052,1
2322,318738,1
2323,308511,1
2324,337197,2
2325,365883,1
2326,325143,1
2327,353829,1
2328,382515,1
2329,343854,1
2330,317457,1
2331,270606,1
2332,327978,1
2333,371007,1
2334,287238,1
2335,299544,1
2336,342573,1
2337,359205,1
2338,298011,2
2339,269577,1
2340,341292,1
2341,286209,2
2342,357924,1
2343,296730,1
2344,339759,1
2345,284928,1
2346,274701,2
2347,319767,1
2348,332073,1
2349,291333,1
2350,310044,1
2351,355110,2
2352,367416,1
2353,326676,1
2354,265482,1
2355,282114,1
2356,271887,2
2357,329259,1
2358,288519,1
2359,345891,1
2360,380982,1
2361,307482,1
2362,336168,1
2363,262668,1
2364,324114,1
2365,352800,1
2366,334383,1
2367,363069,1
2368,279300,1
2369,351015,1
2370,379701,1
2371,306201,1
2372,322833,2
2373,333102,1
2374,361788,2
2375,349734,1
2376,304920,1
2377,376635,1
2378,292866,1
2379,321552,1
2380,340011,2
2381,368697,1
2382,266511,1
2383,295197,2
2384,356643,2
2385,283143,1
2386,311829,2
2387,375354,1
2388,330540,1
2389,347172,1
2390,365631,1
2391,273672,1
2392,382263,1
2393,261618,1
2394,290304,1
2395,308763,1
2396,263949,2
2397,354081,1
2398,288771,1
2399,327726,2
2400,372792,1
2401,260337,1
2402,344358,1
2403,315924,2
2404,371259,1
2405,287490,1
2406,297759,1
2407,342825,1
2408,314391,1
2409,359457,1
2410,285957,1
2411,369978,1
2412,268044,1
2413,313110,1
2414,368445,1
2415,331821,1
2416,376887,1
2417,303387,1
2418,348453,1
2419,274953,2
2420,320019,1
2421,291585,1
2422,383796,1
2423,265230,1
2424,310296,2
2425,281862,1
2426,326928,1
2427,329007,1
2428,374073,1
2429,317205,1
2430,364350,1
2431,296961,1
2432,311304,1
2433,325647,1
2434,368676,1
2435,383019,1
2436,291102,2
2437,348474,1
2438,295680,1
2439,367395,1
2440,381738,1
2441,275478,1
2442,289821,1
2443,332850,1
2444,347193,1
2445,308742,2
2446,323085,1
2447,366114,2
2448,380457,1
2449,288540,1
2450,331569,1
2451,360255,1
2452,266259,1
2453,352317,1
2454,379176,1
2455,330288,1
2456,358974,1
2457,279321,1
2458,336693,2
2459,363552,1
2460,312585,1
2461,285978,1
2462,343350,1
2463,263697,1
2464,292383,1
2465,349755,2
2466,376614,1
2467,284697,1
2468,303366,1
2469,260589,1
2470,375333,1
2471,354879,2
2472,283416,1
2473,259308,1
2474,302337,2
2475,374052,1
2476,353598,1
2477,267792,1
2478,315147,1
2479,372519,2
2480,301056,1
2481,280602,1
2482,337974,1
2483,307461,1
2484,287007,1
2485,364833,1
2486,344379,1
2487,313866,1
2488,371238,1
2489,320271,2
2490,264978,1
2491,271383,1
2492,328755,1
2493,351288,1
2494,357693,1
2495,304647,1
2496,362019,1
2497,335664,2
2498,262164,1
2499,333879,1
2500,348222,1
2501,295428,1
2502,291354,1
2503,367143,1
2504,332598,2
2505,310275,1
2506,324618,1
2507,275730,1
2508,290073,1
2509,365862,2
2510,380205,1
2511,331317,1
2512,345660,1
2513,308994,1
2514,323337,1
2515,288792,1
2516,378924,2
2517,299271,1
2518,330036,1
2519,352569,1
2520,273168,1
2521,312333,1
2522,285726,1
2523,336945,1
2524,306432,1
2525,263445,1
2526,349503,1
2527,370209,2
2528,343602,1
2529,296709,1
2530,382767,1
2531,360486,1
2532,317709,2
2533,356664,1
2534,283164,1
2535,260841,1
2536,375585,1
2537,302085,1
2538,316428,1
2539,281631,1
2540,341040,1
2541,267540,1
2542,259560,1
2543,314895,1
2544,374304,1
2545,353850,1
2546,266007,1
2547,280350,1
2548,274449,2
2549,364581,1
2550,344127,1
2551,313614,1
2552,338226,1
2553,307713,1
2554,371490,2
2555,328503,1
2556,351036,1
2557,320523,1
2558,271635,2
2559,361767,1
2560,357945,1
2561,327432,1
2562,292887,1
2563,350259,1
2564,295176,2
2565,309519,2
2566,326151,1
2567,274974,2
2568,383523,1
2569,332346,1
2570,291606,1
2571,348978,1
2572,365610,1
2573,273693,1
2574,382242,1
2575,347697,1
2576,364329,1
2577,299019,2
2578,329784,1
2579,315651,1
2580,289044,1
2581,346416,1
2582,336189,1
2583,363048,2
2584,352821,1
2585,322308,1
2586,379680,1
2587,369453,2
2588,342846,2
2589,359478,1
2590,279825,1
2591,296457,1
2592,286482,1
2593,276255,1
2594,319494,2
2595,376866,1
2596,374829,1
2597,268569,1
2598,340284,1
2599,285201,1
2600,356916,2
2601,301833,1
2602,373548,1
2603,338751,1
2604,261093,1
2605,318465,1
2606,267288,1
2607,355383,2
2608,283920,1
2609,372015,1
2610,300552,2
2611,337470,1
2612,259812,1
2613,317184,1
2614,282387,1
2615,380961,1
2616,370734,1
2617,264474,2
2618,297738,2
2619,344883,1
2620,314370,1
2621,304143,1
2622,320775,1
2623,277788,1
2624,294420,1
2625,351792,1
2626,341565,2
2627,294924,1
2628,276507,1
2629,366639,1
2630,311556,1
2631,293139,1
2632,383271,1
2633,332094,1
2634,326403,1
2635,275226,1
2636,365358,1
2637,291858,1
2638,381990,1
2639,330813,1
2640,308490,1
2641,347445,1
2642,325122,2
2643,273945,1
2644,364077,1
2645,290577,1
2646,380709,1
2647,329532,1
2648,315399,1
2649,346164,1
2650,272664,1
2651,379428,1
2652,262941,1
2653,353073,2
2654,322560,1
2655,279573,1
2656,343098,1
2657,296205,1
2658,269598,1
2659,312837,1
2660,286230,2
2661,302862,1
2662,350007,1
2663,303114,1
2664,358449,2
2665,319746,1
2666,284949,1
2667,375081,1
2668,340536,1
2669,318213,1
2670,267036,1
2671,283668,1
2672,373800,2
2673,339003,1
2674,261345,1
2675,300300,1
2676,265503,1
2677,316932,1
2678,282135,2
2679,372267,1
2680,298767,2
2681,260064,1
2682,307209,1
2683,264222,1
2684,323841,1
2685,370986,1
2686,327999,1
2687,344631,1
2688,314118,1
2689,361263,1
2690,287763,1
2691,377895,1
2692,334908,1
2693,304395,1
2694,321027,1
2695,278040,1
2696,294672,2
2697,274470,1
2698,288813,1
2699,303156,1
2700,317499,1
2701,356622,1
2702,287532,1
2703,301875,1
2704,316218,2
2705,355341,1
2706,369684,1
2707,384027,1
2708,271908,2
2709,286251,2
2710,300594,1
2711,314937,1
2712,339717,1
2713,382746,2
2714,331779,1
2715,360465,1
2716,284970,1
2717,313656,2
2718,338436,1
2719,262689,1
2720,291375,1
2721,320061,2
2722,373527,1
2723,269346,2
2724,351498,1
2725,380184,1
2726,275751,1
2727,304437,1
2728,329217,1
2729,357903,1
2730,282408,1
2731,364560,1
2732,280875,1
2733,363027,1
2734,377370,1
2735,266784,1
2736,309813,1
2737,324156,1
2738,334593,1
2739,348936,1
2740,265251,1
2741,279594,1
2742,322623,1
2743,361746,1
2744,294189,1
2745,308532,1
2746,261597,2
2747,333312,1
2748,376341,1
2749,306999,1
2750,346122,1
2751,270375,1
2752,292908,1
2753,375060,1
2754,381465,1
2755,330498,2
2756,312123,1
2757,336903,1
2758,283689,1
2759,290094,1
2760,296499,1
2761,319032,1
2762,343812,1
2763,325437,1
2764,327684,1
2765,274722,2
2766,303408,1
2767,342531,1
2768,371217,2
2769,315966,2
2770,273441,2
2771,287784,2
2772,341250,1
2773,355593,1
2774,369936,1
2775,314685,1
2776,368151,1
2777,354312,1
2778,284718,1
2779,307251,1
2780,313404,1
2781,366870,1
2782,262437,1
2783,344589,1
2784,338688,1
2785,269094,1
2786,291627,1
2787,297780,2
2788,320313,1
2789,351246,1
2790,373779,2
2791,379932,2
2792,328965,1
2793,326970,2
2794,282156,1
2795,364308,1
2796,317247,1
2797,335874,1
2798,280623,1
2799,294966,1
2800,377118,1
2801,334341,1
2802,264999,2
2803,279342,1
2804,310065,1
2805,324408,1
2806,347151,1
2807,361494,1
2808,333060,2
2809,263718,1
2810,294441,1
2811,308784,1
2812,331527,1
2813,345870,1
2814,339969,1
2815,299061,1
2816,321594,1
2817,293160,1
2818,260568,2
2819,311871,1
2820,283437,1
2821,305970,1
2822,365589,1
2823,277536,1
2824,337155,1
2825,359688,1
2826,296247,2
2827,318780,1
2828,378399,1
2829,267813,2
2830,290346,1
2831,349965,1
2832,372498,1
2833,344064,1
2834,272685,1
2835,301371,1
2836,340494,1
2837,369180,1
2838,289317,2
2839,318003,1
2840,357126,1
2841,271404,1
2842,300090,1
2843,339213,1
2844,367899,2
2845,288036,1
2846,355845,2
2847,270123,1
2848,298809,1
2849,337932,1
2850,366618,1
2851,354564,1
2852,383250,1
2853,373023,1
2854,278817,1
2855,268842,1
2856,285474,1
2857,275247,1
2858,314160,1
2859,303933,1
2860,328713,1
2861,291879,1
2862,320565,1
2863,259287,2
2864,345345,1
2865,310590,1
2866,335370,1
2867,327222,1
2868,352002,1
2869,341775,1
2870,362523,1
2871,266280,1
2872,309309,1
2873,334089,1
2874,379155,2
2875,325941,2
2876,350721,2
2877,264747,1
2878,377874,1
2879,375837,1
2880,324660,1
2881,263466,1
2882,306495,1
2883,331275,1
2884,280098,1
2885,347907,1
2886,374556,1
2887,262101,2
2888,315441,2
2889,305214,2
2890,329994,1
2891,321846,1
2892,346626,1
2893,336399,2
2894,293412,1
2895,260820,1
2896,353031,1
2897,365337,1
2898,381969,1
2899,371742,2
2900,343308,1
2901,312627,1
2902,359940,1
2903,284193,1
2904,273966,1
2905,290598,1
2906,302904,1
2907,342027,1
2908,370713,1
2909,290850,1
2910,319536,1
2911,301119,1
2912,358659,1
2913,272937,2
2914,340746,1
2915,357378,1
2916,367647,1
2917,316470,1
2918,271656,1
2919,288288,2
2920,269871,1
2921,298557,2
2922,356097,1
2923,366366,1
2924,286503,1
2925,315189,1
2926,278565,1
2927,338184,1
2928,268590,1
2929,297276,2
2930,373275,1
2931,313908,1
2932,328461,1
2933,345093,1
2934,304185,1
2935,335118,1
2936,363804,1
2937,292131,2
2938,320817,1
2939,259539,2
2940,351750,1
2941,380436,1
2942,266028,1
2943,327474,1
2944,333837,1
2945,378903,1
2946,282660,1
2947,350469,1
2948,309561,1
2949,360990,1
2950,326193,1
2951,332556,1
2952,349188,2
2953,263214,1
2954,308280,2
2955,331023,1
2956,324912,1
2957,347655,1
2958,306747,1
2959,278313,1
2960,323379,1
2961,374808,2
2962,286755,1
2963,346374,1
2964,305466,1
2965,365085,1
2966,277032,1
2967,336651,1
2968,381717,2
2969,293664,2
2970,295743,1
2971,261072,1
2972,353283,1
2973,267309,1
2974,312375,1
2975,371994,1
2976,283941,1
2977,343560,1
2978,302652,1
2979,360192,1
2980,362271,1
2981,274218,1
2982,319284,1
2983,339990,1
2984,354333,2
2985,319788,1
2986,373254,1
2987,285243,1
2988,353052,1
2989,304164,1
2990,318507,1
2991,269619,2
2992,283962,1
2993,351771,1
2994,302883,1
2995,317226,1
2996,370692,2
2997,294945,1
2998,323631,1
2999,268338,1
3000,377097,1
3001,350490,1
3002,274743,1
3003,356895,1
3004,301602,1
3005,383754,1
3006,308007,2
3007,361473,1
3008,287805,1
3009,314664,1
3010,368130,2
3011,321069,1
3012,265776,2
3013,294462,1
3014,259791,1
3015,374535,1
3016,299040,1
3017,264243,2
3018,278586,2
3019,366849,1
3020,346395,1
3021,297507,1
3022,311850,1
3023,379659,1
3024,326445,1
3025,262962,1
3026,365568,1
3027,345114,2
3028,277557,1
3029,291900,1
3030,378378,1
3031,310821,1
3032,325164,1
3033,290367,1
3034,329490,1
3035,358428,2
3036,282681,1
3037,362754,1
3038,309540,1
3039,369159,1
3040,315945,1
3041,342804,1
3042,322350,1
3043,267057,1
3044,349209,1
3045,261324,1
3046,376068,1
3047,355614,1
3048,300321,1
3049,279867,2
3050,382473,1
3051,306726,2
3052,333585,1
3053,313131,2
3054,286776,1
3055,340242,1
3056,354585,1
3057,284991,2
3058,305697,1
3059,320040,2
3060,373506,1
3061,271152,1
3062,338961,1
3063,353304,1
3064,269367,1
3065,283710,1
3066,351519,1
3067,304416,1
3068,372225,2
3069,302631,1
3070,337680,1
3071,268086,2
3072,282429,1
3073,350238,2
3074,370944,1
3075,301350,1
3076,323883,1
3077,383502,1
3078,274995,1
3079,281148,1
3080,361221,1
3081,357147,1
3082,308259,1
3083,314412,1
3084,265524,1
3085,288057,2
3086,347676,2
3087,321321,2
3088,294714,1
3089,260043,2
3090,366597,1
3091,346143,1
3092,332052,1
3093,297255,1
3094,379407,1
3095,262710,1
3096,293433,1
3097,365316,1
3098,330519,1
3099,344862,2
3100,326697,1
3101,363783,1
3102,378126,1
3103,277809,1
3104,329238,1
3105,311073,1
3106,362502,1
3107,276528,1
3108,336147,1
3109,358680,1
3110,315693,2
3111,309792,1
3112,266805,2
3113,289338,1
3114,369411,2
3115,348957,1
3116,300069,1
3117,273714,1
3118,261576,1
3119,376320,2
3120,306978,1
3121,263991,1
3122,286524,1
3123,372750,2
3124,321573,1
3125,270396,1
3126,260295,2
3127,338205,1
3128,287028,2
3129,354837,1
3130,303660,1
3131,320292,1
3132,269115,1
3133,285747,1
3134,353556,1
3135,370188,1
3136,267834,1
3137,335643,1
3138,284466,1
3139,327705,1
3140,301098,1
3141,290871,1
3142,317730,1
3143,307503,1
3144,360969,1
3145,334362,1
3146,324135,1
3147,350994,1
3148,340767,1
3149,367626,1
3150,357399,1
3151,374031,2
3152,271677,1
3153,298536,1
3154,382977,1
3155,331800,1
3156,297003,1
3157,348432,2
3158,313635,1
3159,262458,1
3160,365064,1
3161,330267,2
3162,277053,1
3163,381696,1
3164,346899,1
3165,295722,1
3166,293685,2
3167,363531,1
3168,310317,1
3169,326949,1
3170,275772,1
3171,345618,2
3172,343581,1
3173,292404,2
3174,362250,1
3175,360213,1
3176,309036,1
3177,274239,1
3178,378882,1
3179,368655,1
3180,325668,1
3181,266553,1
3182,358932,1
3183,283185,1
3184,375564,1
3185,299817,1
3186,289590,1
3187,316449,1
3188,306222,1
3189,333081,1
3190,322854,1
3191,349713,1
3192,263739,1
3193,261828,1
3194,280371,1
3195,305193,1
3196,321825,1
3197,270648,1
3198,260547,1
3199,338457,1
3200,287280,1
3201,355089,1
3202,303912,2
3203,371721,1
3204,320544,1
3205,302127,1
3206,259266,1
3207,337176,1
3208,318759,1
3209,353808,1
3210,335391,2
3211,284214,2
3212,370440,1
3213,352023,1
3214,300846,1
3215,344085,1
3216,317478,1
3217,334110,2
3218,291123,1
3219,377349,1
3220,307755,1
3221,324387,1
3222,265020,1
3223,341019,1
3224,357651,1
3225,298284,1
3226,271929,1
3227,288561,1
3228,313383,1
3229,364812,2
3230,278838,1
3231,381444,1
3232,363279,1
3233,312102,1
3234,328734,1
3235,345366,1
3236,310569,1
3237,361998,2
3238,327201,2
3239,276024,1
3240,378630,1
3241,292656,1
3242,352275,2
3243,266301,2
3244,368907,2
3245,325920,1
3246,282933,1
3247,299565,1
3248,316197,1
3249,375816,1
3250,289842,1
3251,349461,1
3252,306474,1
3253,263487,1
3254,366093,1
3255,323106,1
3256,280119,1
3257,382725,2
3258,339738,1
3259,262080,1
3260,268611,1
3261,282954,1
3262,297297,1
3263,311640,1
3264,325983,1
3265,340326,1
3266,354669,1
3267,369012,1
3268,383355,1
3269,296016,2
3270,310359,1
3271,324702,1
3272,339045,2
3273,353388,1
3274,367731,2
3275,382074,1
3276,259518,1
3277,266049,1
3278,280392,1
3279,294735,1
3280,337764,1
3281,352107,2
3282,366450,2
3283,380793,1
3284,286797,1
3285,315483,2
3286,344169,1
3287,293454,1
3288,350826,1
3289,379512,1
3290,271173,1
3291,328545,1
3292,357231,1
3293,277830,2
3294,312921,2
3295,370293,2
3296,276549,1
3297,333921,1
3298,348264,1
3299,303702,2
3300,346731,1
3301,361074,1
3302,275268,1
3303,318297,1
3304,332640,1
3305,375669,1
3306,273735,1
3307,288078,1
3308,345450,1
3309,302673,1
3310,317016,1
3311,374388,2
3312,272454,1
3313,329826,1
3314,278859,1
3315,301392,1
3316,336231,2
3317,358764,1
3318,307797,1
3319,365169,2
3320,314202,1
3321,371574,1
3322,263235,1
3323,320607,1
3324,343140,1
3325,377979,1
3326,298578,1
3327,355950,1
3328,270144,1
3329,304983,1
3330,327516,2
3331,362355,1
3332,268359,2
3333,282702,1
3334,297045,1
3335,311388,1
3336,326235,1
3337,340578,2
3338,369264,1
3339,267078,1
3340,367479,1
3341,261051,2
3342,339297,1
3343,265797,1
3344,280140,1
3345,351855,1
3346,366198,1
3347,380541,1
3348,259770,1
3349,309330,1
3350,338016,1
3351,264516,1
3352,287049,1
3353,373107,1
3354,299607,1
3355,293706,1
3356,271425,1
3357,334950,1
3358,283983,1
3359,312669,1
3360,278082,1
3361,306768,1
3362,319326,1
3363,341859,1
3364,348012,1
3365,305235,1
3366,319578,2
3367,346479,1
3368,318045,1
3369,289611,1
3370,303954,1
3371,275520,1
3372,330855,2
3373,345198,1
3374,375921,1
3375,302421,2
3376,273987,2
3377,288330,1
3378,329574,2
3379,360297,1
3380,278607,2
3381,301140,1
3382,364917,2
3383,313950,1
3384,336483,1
3385,359016,2
3386,262983,2
3387,285516,1
3388,308049,1
3389,377727,1
3390,349293,2
3391,371826,2
3392,298326,1
3393,320859,1
3394,343392,1
3395,269892,1
3396,292425,1
3397,362103,2
3398,333669,1
3399,309855,2
3400,338541,1
3401,326487,2
3402,355173,1
3403,265545,1
3404,365946,1
3405,282177,2
3406,353892,1
3407,382578,1
3408,264264,2
3409,280896,1
3410,328041,1
3411,287301,1
3412,315987,1
3413,344673,1
3414,306012,2
3415,334698,1
3416,322644,1
3417,351330,1
3418,341103,1
3419,380016,1
3420,369789,1
3421,357735,1
3422,376446,1
3423,296793,1
3424,303198,1
3425,319830,1
3426,377202,1
3427,375165,2
3428,291396,1
3429,273231,1
3430,330603,1
3431,289863,1
3432,302169,1
3433,347235,1
3434,318801,1
3435,271950,1
3436,372351,1
3437,288582,2
3438,345954,2
3439,343917,1
3440,317520,1
3441,307293,1
3442,352359,2
3443,364665,1
3444,371070,1
3445,342636,2
3446,298074,2
3447,269640,1
3448,304479,1
3449,361851,2
3450,286272,1
3451,276045,1
3452,321111,2
3453,333417,1
3454,292677,1
3455,350049,1
3456,339822,1
3457,368760,1
3458,266574,1
3459,295260,2
3460,356706,1
3461,366975,1
3462,283206,1
3463,311892,1
3464,338793,2
3465,265293,1
3466,365694,1
3467,281925,1
3468,261555,1
3469,337512,1
3470,264012,1
3471,325458,2
3472,335727,2
3473,364413,1
3474,280644,1
3475,299103,2
3476,327789,1
3477,260274,1
3478,315735,1
3479,344421,2
3480,270921,2
3481,287553,1
3482,351078,1
3483,379764,1
3484,277578,1
3485,306264,1
3486,322896,1
3487,341355,2
3488,370041,1
3489,267855,1
3490,296541,2
3491,357987,1
3492,313173,1
3493,292929,2
3494,331884,2
3495,376950,1
3496,303450,1
3497,348516,1
3498,375417,1
3499,291648,1
3500,301917,1
3501,346983,2
3502,273483,1
3503,290115,1
3504,329070,1
3505,374136,1
3506,345702,1
3507,272202,1
3508,317268,1
3509,288834,1
3510,381045,1
3511,307545,1
3512,352611,2
3513,279111,1
3514,324177,1
3515,371322,2
3516,269388,1
3517,314454,1
3518,359520,1
3519,361599,1
3520,333165,1
3521,378231,1
3522,304731,1
3523,349797,1
3524,276297,1
3525,321363,1
3526,368508,1
3527,266322,2
3528,280665,1
3529,338037,1
3530,352380,1
3531,265041,2
3532,279384,1
3533,336756,1
3534,351099,2
3535,298305,1
3536,312648,1
3537,326991,1
3538,370020,1
3539,263760,1
3540,278103,1
3541,292446,1
3542,335475,1
3543,349818,1
3544,325710,1
3545,383082,1
3546,303429,1
3547,276822,1
3548,360801,1
3549,260526,1
3550,283227,1
3551,310086,1
3552,367458,1
3553,316491,1
3554,289884,2
3555,347256,1
3556,267603,1
3557,353661,2
3558,323148,1
3559,380520,1
3560,300867,1
3561,274260,1
3562,360318,1
3563,321615,1
3564,307524,1
3565,272727,1
3566,287070,1
3567,364896,1
3568,330099,2
3569,344442,1
3570,359037,1
3571,320334,1
3572,363363,1
3573,377706,1
3574,328818,1
3575,286041,1
3576,343413,2
3577,362082,1
3578,319305,1
3579,376677,2
3580,356223,1
3581,284760,1
3582,342132,1
3583,291165,1
3584,348537,1
3585,295491,2
3586,318024,2
3587,354942,1
3588,324429,1
3589,269136,1
3590,381801,1
3591,275541,1
3592,332913,1
3593,302400,1
3594,281946,2
3595,308805,1
3596,288351,1
3597,345723,1
3598,315210,1
3599,372582,1
3600,372834,1
3601,313677,1
3602,338289,1
3603,352632,1
3604,264789,1
3605,279132,1
3606,371553,1
3607,298053,1
3608,293979,2
3609,337008,1
3610,263508,1
3611,335223,1
3612,296772,2
3613,278355,1
3614,292698,1
3615,368487,1
3616,382830,2
